average-price,timestamp
174.287923,2022-04-01T20:08:00Z
174.141614,2022-04-01T20:09:00Z
174.180981,2022-04-01T20:10:00Z
174.288046,2022-04-01T20:11:00Z
174.188647,2022-04-01T20:12:00Z
174.108621,2022-04-01T20:13:00Z
174.09907,2022-04-01T20:14:00Z
174.132984,2022-04-01T20:15:00Z
174.165447,2022-04-01T20:16:00Z
174.288718,2022-04-01T20:17:00Z
174.015362,2022-04-01T20:18:00Z
173.997442,2022-04-01T20:19:00Z
174.017013,2022-04-01T20:20:00Z
174.05456,2022-04-01T20:21:00Z
174.114218,2022-04-01T20:22:00Z
174.101447,2022-04-01T20:23:00Z
174.094692,2022-04-01T20:25:00Z
174.063601,2022-04-01T20:27:00Z
174.100942,2022-04-01T20:28:00Z
174.144301,2022-04-01T20:29:00Z
174.121611,2022-04-01T20:30:00Z
174.091193,2022-04-01T20:33:00Z
174.13207,2022-04-01T20:34:00Z
174.382038,2022-04-01T20:35:00Z
174.250992,2022-04-01T20:36:00Z
174.200802,2022-04-01T20:37:00Z
174.309097,2022-04-01T20:38:00Z
174.193255,2022-04-01T20:39:00Z
174.181699,2022-04-01T20:40:00Z
174.30541,2022-04-01T20:41:00Z
174.249773,2022-04-01T20:42:00Z
174.2044,2022-04-01T20:43:00Z
174.219657,2022-04-01T20:44:00Z
174.193503,2022-04-01T20:45:00Z
174.199305,2022-04-01T20:46:00Z
174.19588,2022-04-01T20:47:00Z
174.070053,2022-04-01T20:53:00Z
174.308722,2022-04-01T20:54:00Z
174.005276,2022-04-01T20:55:00Z
173.955814,2022-04-01T20:56:00Z
174.111956,2022-04-01T20:57:00Z
174.105921,2022-04-01T20:59:00Z
174.0958,2022-04-01T21:00:00Z
174.027794,2022-04-01T21:01:00Z
173.979116,2022-04-01T21:02:00Z
173.949174,2022-04-01T21:03:00Z
174.266257,2022-04-01T21:04:00Z
173.909882,2022-04-01T21:05:00Z
173.929147,2022-04-01T21:06:00Z
173.952225,2022-04-01T21:07:00Z
173.999577,2022-04-01T21:10:00Z
173.986717,2022-04-01T21:11:00Z
174.007814,2022-04-01T21:14:00Z
173.985729,2022-04-01T21:15:00Z
174.009085,2022-04-01T21:16:00Z
174.028941,2022-04-01T21:17:00Z
174.05765,2022-04-01T21:18:00Z
174.07739,2022-04-01T21:19:00Z
174.073035,2022-04-01T21:23:00Z
174.046708,2022-04-01T21:26:00Z
174.058668,2022-04-01T21:27:00Z
174.087823,2022-04-01T21:29:00Z
174.097599,2022-04-01T21:31:00Z
174.087821,2022-04-01T21:32:00Z
174.063508,2022-04-01T21:33:00Z
174.000848,2022-04-01T21:35:00Z
173.987785,2022-04-01T21:36:00Z
173.967102,2022-04-01T21:39:00Z
173.952957,2022-04-01T21:42:00Z
173.936007,2022-04-01T21:43:00Z
173.984732,2022-04-01T21:44:00Z
174.041404,2022-04-01T21:45:00Z
174.009309,2022-04-01T21:46:00Z
174.03649,2022-04-01T21:47:00Z
174.043273,2022-04-01T21:48:00Z
174.057084,2022-04-01T21:55:00Z
174.0734,2022-04-01T21:57:00Z
174.098962,2022-04-01T22:01:00Z
174.118503,2022-04-01T22:02:00Z
174.095202,2022-04-01T22:05:00Z
174.099847,2022-04-01T22:07:00Z
174.080604,2022-04-01T22:11:00Z
174.080095,2022-04-01T22:14:00Z
174.082824,2022-04-01T22:16:00Z
174.061284,2022-04-01T22:18:00Z
174.05994,2022-04-01T22:22:00Z
174.03,2022-04-01T22:26:00Z
174.010137,2022-04-01T22:27:00Z
174.02996,2022-04-01T22:30:00Z
174.047509,2022-04-01T22:31:00Z
174.058939,2022-04-01T22:34:00Z
174.090556,2022-04-01T22:37:00Z
174.032698,2022-04-01T22:40:00Z
174.036552,2022-04-01T22:41:00Z
174.098809,2022-04-01T22:43:00Z
174.04,2022-04-01T22:53:00Z
174.090656,2022-04-01T22:54:00Z
174.100225,2022-04-01T22:55:00Z
